epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,1146.7,0.46607,0.42712,0.90077,0.79524,0.74472,0.80318,0.61439,0.88122,0.82636,1.09531,0.000155761,0.000155761,0.000155761
92,1160.18,0.45848,0.37325,0.89464,0.81496,0.71035,0.79938,0.63188,0.79927,0.77636,1.07137,0.000141614,0.000141614,0.000141614
93,1172.85,0.4457,0.35729,0.89584,0.73688,0.76085,0.80333,0.61723,0.87443,0.77721,1.09935,0.000127467,0.000127467,0.000127467
94,1185.33,0.43197,0.34097,0.89334,0.81804,0.7247,0.81419,0.63693,0.79433,0.752,1.0731,0.00011332,0.00011332,0.00011332
95,1199.12,0.42471,0.33851,0.88941,0.89501,0.68952,0.81703,0.61963,0.89032,0.77762,1.10717,9.91726e-05,9.91726e-05,9.91726e-05
96,1210.56,0.43097,0.33652,0.88808,0.8783,0.70186,0.81592,0.63181,0.83034,0.75167,1.07661,8.50255e-05,8.50255e-05,8.50255e-05
97,1222.61,0.42448,0.33118,0.88263,0.86216,0.70497,0.81679,0.6358,0.83612,0.7351,1.08523,7.08784e-05,7.08784e-05,7.08784e-05
98,1234.26,0.41712,0.32683,0.87896,0.86436,0.69453,0.81644,0.63797,0.81377,0.73706,1.07299,5.67313e-05,5.67313e-05,5.67313e-05
99,1245.36,0.41953,0.328,0.88428,0.86805,0.70586,0.81829,0.6395,0.83291,0.74566,1.08118,4.25842e-05,4.25842e-05,4.25842e-05
100,1259.53,0.41869,0.32839,0.87708,0.88408,0.71516,0.82133,0.6419,0.83556,0.73582,1.08323,2.84371e-05,2.84371e-05,2.84371e-05
