epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,1031.96,0.64839,0.56903,1.01804,0.8265,0.77631,0.8288,0.62927,0.85426,0.69464,1.08254,0.000283085,0.000283085,0.000283085
83,1044.37,0.67281,0.59574,1.02085,0.79634,0.77741,0.82982,0.63255,0.83138,0.74788,1.07785,0.000268938,0.000268938,0.000268938
84,1056.76,0.67366,0.59657,1.03774,0.85911,0.7145,0.82924,0.63417,0.82764,0.71701,1.05488,0.000254791,0.000254791,0.000254791
85,1068.97,0.63886,0.57357,1.02106,0.80109,0.77126,0.81461,0.61168,0.80884,0.736,1.03453,0.000240644,0.000240644,0.000240644
86,1082.28,0.62248,0.54463,1.0117,0.77004,0.7865,0.8219,0.62899,0.84714,0.71877,1.07366,0.000226497,0.000226497,0.000226497
87,1092.75,0.62155,0.54552,1.00984,0.7734,0.79132,0.82797,0.64276,0.82081,0.70555,1.0911,0.000212349,0.000212349,0.000212349
88,1103.55,0.63719,0.55971,1.01988,0.80038,0.76516,0.83253,0.63116,0.83895,0.73108,1.04943,0.000198202,0.000198202,0.000198202
89,1116.04,0.63007,0.5438,1.00894,0.86439,0.73074,0.83206,0.6467,0.77452,0.72252,1.02869,0.000184055,0.000184055,0.000184055
90,1129.77,0.63358,0.5508,1.02004,0.86815,0.72824,0.82286,0.61138,0.87321,0.72303,1.06724,0.000169908,0.000169908,0.000169908
91,1153.29,0.4978,0.45656,0.89645,0.87195,0.69167,0.80672,0.6122,0.85524,0.7585,1.09985,0.000155761,0.000155761,0.000155761
92,1166.62,0.46998,0.42219,0.88412,0.87537,0.68979,0.80177,0.60901,0.84583,0.74742,1.11174,0.000141614,0.000141614,0.000141614
93,1178.48,0.45932,0.3897,0.88519,0.81536,0.73802,0.80666,0.60722,0.82755,0.72408,1.05094,0.000127467,0.000127467,0.000127467
94,1190.85,0.45558,0.36978,0.88038,0.85393,0.70565,0.81106,0.62495,0.76923,0.6994,1.01741,0.00011332,0.00011332,0.00011332
95,1204.06,0.45441,0.37632,0.88172,0.80685,0.76592,0.81557,0.61614,0.81273,0.70511,1.02648,9.91726e-05,9.91726e-05,9.91726e-05
96,1215.37,0.44459,0.36289,0.87181,0.81242,0.7622,0.81877,0.62083,0.81537,0.73802,1.03563,8.50255e-05,8.50255e-05,8.50255e-05
97,1227.98,0.44138,0.35993,0.87092,0.83933,0.73969,0.82501,0.6313,0.80499,0.6963,1.05789,7.08784e-05,7.08784e-05,7.08784e-05
98,1239.64,0.44243,0.35494,0.87212,0.84141,0.74399,0.83124,0.63551,0.80885,0.69132,1.05748,5.67313e-05,5.67313e-05,5.67313e-05
99,1250.9,0.43704,0.35409,0.87381,0.83914,0.74702,0.83212,0.63192,0.83263,0.69575,1.07394,4.25842e-05,4.25842e-05,4.25842e-05
100,1264.82,0.43967,0.35582,0.8632,0.83557,0.74793,0.83146,0.63838,0.82221,0.69275,1.08089,2.84371e-05,2.84371e-05,2.84371e-05
