epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,877.705,0.85337,0.6587,1.14105,0.74214,0.75142,0.81014,0.6179,0.92699,0.75511,1.10583,0.000307,0.000307,0.000307
72,889.491,0.88316,0.67179,1.15689,0.79122,0.71584,0.81699,0.60229,0.9727,0.79963,1.14965,0.0002971,0.0002971,0.0002971
73,904.27,0.87177,0.68065,1.16409,0.86447,0.67007,0.80673,0.61399,0.90812,0.769,1.16138,0.0002872,0.0002872,0.0002872
74,916.778,0.8515,0.66606,1.14094,0.82127,0.72672,0.80569,0.60374,0.89696,0.75853,1.14724,0.0002773,0.0002773,0.0002773
75,929.242,0.84093,0.64026,1.11276,0.77692,0.71195,0.79687,0.57675,0.93138,0.81039,1.16104,0.0002674,0.0002674,0.0002674
76,939.608,0.82936,0.63479,1.13237,0.82843,0.71111,0.80884,0.59164,0.96395,0.78286,1.17504,0.0002575,0.0002575,0.0002575
77,953.635,0.85648,0.6572,1.13862,0.82572,0.71781,0.80607,0.57652,1.00638,0.79063,1.1886,0.0002476,0.0002476,0.0002476
78,964.296,0.84392,0.66125,1.1339,0.85747,0.68356,0.80351,0.57582,0.98682,0.80285,1.18124,0.0002377,0.0002377,0.0002377
79,977.104,0.85481,0.65805,1.14502,0.87432,0.71707,0.81851,0.60455,0.95532,0.8062,1.17087,0.0002278,0.0002278,0.0002278
80,991.553,0.85024,0.64034,1.14274,0.8565,0.69006,0.81374,0.59346,0.9967,0.81292,1.18026,0.0002179,0.0002179,0.0002179
81,1002.4,0.82966,0.61489,1.14168,0.8617,0.66896,0.8111,0.59415,0.97939,0.7853,1.17596,0.000208,0.000208,0.000208
82,1013.35,0.83682,0.62466,1.13381,0.83736,0.7163,0.8154,0.60083,0.96035,0.7626,1.149,0.0001981,0.0001981,0.0001981
83,1025.99,0.84651,0.63392,1.14287,0.84513,0.7257,0.82734,0.61224,0.94507,0.71821,1.13093,0.0001882,0.0001882,0.0001882
84,1039.43,0.83776,0.64015,1.12679,0.87207,0.71489,0.82572,0.61964,0.88827,0.72853,1.08219,0.0001783,0.0001783,0.0001783
